heifer_101	heifer_103	heifer_107	heifer_108	heifer_111	heifer_113	heifer_114	heifer_115	heifer_116	heifer_117	heifer_119	heifer_120	heifer_121	heifer_92.	heifer_93.	heifer_94.	heifer_97.	heifer_99.
ENSBTAG00000001602	3	1	4	0	0	0	0	0	0	0	5	0	0	0	0	3	4	4
ENSBTAG00000019567	0	0	0	0	0	0	0	0	0	2	4	0	5	0	0	0	0	0
ENSBTAG00000006126	0	1	2	0	0	1	0	0	1	12	4	0	3	9	6	1	2	1
ENSBTAG00000006129	3	3	6	0	1	1	3	0	0	0	6	0	0	0	2	0	1	0
ENSBTAG00000004607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000010309	1	8	3	0	1	0	0	6	11	7	1	4	3	5	13	7	2	4
ENSBTAG00000032140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000051235	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000032136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000021249	12	4	15	0	1	1	4	1	7	0	6	6	5	6	11	0	6	6
ENSBTAG00000014653	1	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSBTAG00000014650	0	3	0	0	0	0	0	0	0	3	0	0	0	1	5	0	2	0
ENSBTAG00000053850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000032122	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
ENSBTAG00000006542	2	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1
ENSBTAG00000006541	0	0	2	0	0	1	0	1	0	0	0	0	0	2	5	0	0	0
ENSBTAG00000019219	2	0	0	0	1	1	2	1	5	2	4	0	3	0	7	0	0	1
ENSBTAG00000019216	0	0	0	0	0	1	0	0	0	14	0	0	0	3	5	6	0	0
ENSBTAG00000032087	1	1	8	0	1	1	1	2	0	11	14	0	0	9	25	0	0	3
ENSBTAG00000006543	6	1	2	0	2	1	0	1	0	5	6	0	0	7	5	2	0	1
ENSBTAG00000018000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSBTAG00000050361	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000018015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSBTAG00000018016	0	8	1	2	0	0	3	2	15	1	11	0	3	10	11	0	0	0
ENSBTAG00000016883	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSBTAG00000008635	2	0	5	0	0	0	0	0	1	0	0	0	1	2	0	0	0	3
ENSBTAG00000008633	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0
ENSBTAG00000008632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008631	13	5	23	3	3	2	0	4	1	15	4	4	7	14	16	7	7	12
ENSBTAG00000016156	0	0	0	0	0	3	0	0	4	2	1	0	4	1	5	2	3	9
ENSBTAG00000016155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000009047	0	0	5	0	0	2	1	0	8	0	4	0	0	5	8	1	5	0
ENSBTAG00000009046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000012928	0	0	0	0	3	0	0	0	4	12	0	0	7	6	11	1	0	7
ENSBTAG00000012927	9	1	27	1	0	4	5	6	6	11	8	5	13	13	28	13	5	12
ENSBTAG00000052420	4	0	1	3	0	0	0	0	0	0	0	0	4	1	1	1	1	3
ENSBTAG00000050743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000048352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005033	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000048797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005031	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
ENSBTAG00000005030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000017422	13	2	4	0	0	1	0	1	0	4	3	0	0	9	7	2	1	5
ENSBTAG00000021785	3	2	1	0	0	0	1	0	0	5	0	0	0	0	1	0	0	2
ENSBTAG00000045841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000015982	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007955	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000053919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007954	0	0	0	0	11	0	3	0	0	6	0	0	0	3	8	2	0	0
ENSBTAG00000007952	0	3	5	0	0	0	1	1	2	0	7	0	3	3	5	1	8	0
ENSBTAG00000010904	0	0	4	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0
ENSBTAG00000046752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052323	3	1	6	0	0	0	3	1	0	5	9	4	2	4	7	3	0	4
ENSBTAG00000044880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000013669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSBTAG00000049417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000047448	2	0	0	0	1	1	1	1	0	2	6	0	0	0	0	0	0	0
ENSBTAG00000018082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026326	0	10	3	7	2	1	3	0	0	7	6	0	0	6	9	2	0	1
ENSBTAG00000054160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000015486	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000031852	0	1	1	0	15	0	2	3	6	4	0	0	0	0	1	4	2	2
ENSBTAG00000021218	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000021219	0	2	0	0	0	4	0	0	0	0	0	6	0	0	3	0	1	0
ENSBTAG00000031806	0	0	3	0	2	0	1	4	1	4	4	0	0	2	11	0	5	5
ENSBTAG00000021222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSBTAG00000039962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007103	0	1	2	0	0	1	1	0	0	5	2	7	0	12	35	0	2	0
ENSBTAG00000048731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000043974	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
ENSBTAG00000051451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000019357	2	0	0	0	0	0	0	0	0	3	0	0	0	1	3	1	0	0
ENSBTAG00000018094	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSBTAG00000009099	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	2
ENSBTAG00000031789	4	8	1	2	3	4	0	6	0	0	4	0	4	17	20	2	0	2
ENSBTAG00000013917	0	0	6	0	1	0	0	1	0	0	0	0	0	8	0	1	0	0
ENSBTAG00000042276	0	0	2	0	0	0	0	2	0	0	0	5	2	1	1	1	1	2
ENSBTAG00000054329	0	3	0	0	0	2	0	0	0	0	2	0	2	1	4	4	3	3
ENSBTAG00000050825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000043199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000003417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000031765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000003421	2	0	0	0	0	1	0	0	0	5	0	0	1	1	0	1	4	0
ENSBTAG00000049596	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026307	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0
ENSBTAG00000008412	3	1	6	0	0	1	0	0	0	1	0	0	0	0	10	2	0	0
ENSBTAG00000017697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000053298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000040555	0	2	2	0	0	0	1	0	0	0	0	0	0	2	0	0	4	5
ENSBTAG00000048857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000050574	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSBTAG00000002344	1	2	0	0	0	0	0	0	0	0	3	0	3	3	5	0	0	0
ENSBTAG00000002345	0	0	2	1	0	0	0	2	0	3	5	0	1	8	5	2	1	0
ENSBTAG00000002346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002349	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSBTAG00000007523	0	0	2	0	1	0	1	1	0	1	6	0	0	0	9	1	0	0
ENSBTAG00000006650	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSBTAG00000051572	0	0	2	0	3	0	0	0	0	4	0	6	0	0	0	1	0	0
ENSBTAG00000031551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSBTAG00000010524	0	1	5	0	0	0	1	0	0	0	0	0	0	3	1	2	0	0
ENSBTAG00000010511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
ENSBTAG00000016973	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSBTAG00000037397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005757	4	5	1	1	0	0	1	4	4	0	8	0	5	4	2	1	2	0
ENSBTAG00000020535	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSBTAG00000001503	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000047238	0	0	1	0	0	0	0	0	0	0	0	0	3	0	4	0	3	0
ENSBTAG00000054461	0	0	0	0	0	1	0	2	0	5	0	0	0	6	5	0	2	0
ENSBTAG00000019524	5	0	0	0	0	0	0	0	0	1	0	6	0	0	3	0	0	0
ENSBTAG00000019521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002374	7	5	0	0	0	0	0	1	0	4	1	0	0	6	0	3	0	0
ENSBTAG00000002391	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0
ENSBTAG00000010096	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000047734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSBTAG00000006457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000040319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000037462	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSBTAG00000009327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000031598	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	1	0	0
ENSBTAG00000013081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008184	0	0	0	0	0	2	0	2	0	0	0	0	0	4	1	0	1	0
ENSBTAG00000042366	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSBTAG00000046466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008195	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSBTAG00000040295	3	0	0	0	0	0	0	0	3	1	2	0	0	2	0	0	0	0
ENSBTAG00000031583	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000031582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSBTAG00000014448	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSBTAG00000000704	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	10
ENSBTAG00000055247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSBTAG00000015314	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSBTAG00000037489	2	0	0	0	0	0	0	0	0	0	7	1	3	1	0	0	0	0
ENSBTAG00000000390	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0
ENSBTAG00000017435	0	0	0	0	0	0	1	2	0	1	0	5	0	0	0	0	0	0
ENSBTAG00000003842	0	0	0	0	1	0	0	0	0	6	0	0	0	2	0	0	0	0
ENSBTAG00000046622	4	2	1	6	5	2	5	7	2	3	4	2	9	12	22	8	5	5
ENSBTAG00000002935	1	0	3	0	0	0	2	1	0	0	4	0	10	0	3	2	2	0
ENSBTAG00000004051	0	0	0	0	0	1	0	0	0	5	0	0	2	0	13	0	4	0
ENSBTAG00000008446	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ENSBTAG00000043969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000048714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002083	0	1	0	2	0	0	0	3	0	3	0	0	0	0	1	1	2	1
ENSBTAG00000048853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000043444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000046179	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
ENSBTAG00000055089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000045444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000045801	16	21	5	6	12	1	4	10	0	6	18	0	2	33	22	7	12	1
ENSBTAG00000014417	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	4
ENSBTAG00000011753	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	1	1	0
ENSBTAG00000026286	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0
ENSBTAG00000003305	0	0	2	1	0	0	0	1	0	10	0	0	0	0	0	0	2	3
ENSBTAG00000009780	0	0	0	0	0	0	0	3	0	0	0	0	0	2	4	0	0	4
ENSBTAG00000006212	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0
ENSBTAG00000044775	2	1	1	1	1	0	1	1	0	0	0	0	0	2	0	1	0	0
ENSBTAG00000011875	1	2	0	0	0	0	1	0	0	4	0	0	0	0	2	1	0	0
ENSBTAG00000052143	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000018589	0	2	6	0	5	0	1	0	0	0	4	0	0	0	6	0	0	0
ENSBTAG00000045767	0	1	0	0	1	0	0	0	0	0	1	0	1	3	0	0	0	0
ENSBTAG00000047249	4	3	9	1	8	7	1	6	6	11	5	0	4	9	27	2	3	0
ENSBTAG00000046551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000044083	0	0	4	0	1	0	3	0	5	0	3	0	0	0	1	1	0	0
ENSBTAG00000019517	0	2	33	0	9	8	6	21	2	0	20	0	4	0	13	15	4	0
ENSBTAG00000014810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000051532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000001374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026278	43	12	9	15	38	7	10	18	0	8	4	0	4	48	35	8	17	7
ENSBTAG00000040432	0	3	0	0	0	1	0	0	0	2	3	0	0	3	0	1	0	0
ENSBTAG00000010339	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000017075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSBTAG00000017067	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ENSBTAG00000044466	8	9	5	1	5	4	3	26	0	9	21	0	13	36	82	11	22	13
ENSBTAG00000009022	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSBTAG00000008487	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSBTAG00000009153	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ENSBTAG00000000321	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
ENSBTAG00000020544	0	0	0	0	0	0	0	0	10	7	0	0	0	1	0	1	0	0
ENSBTAG00000005197	2	3	2	2	0	3	0	1	5	0	7	0	0	2	3	3	1	4
ENSBTAG00000044552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000051341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000017941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000017939	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000781	0	2	1	0	0	0	0	2	0	0	0	0	0	1	4	0	1	9
ENSBTAG00000046507	11	27	44	17	29	6	34	6	0	35	21	0	12	56	144	15	38	25
ENSBTAG00000044875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052510	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
ENSBTAG00000026275	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSBTAG00000005089	0	2	0	0	0	1	0	0	0	0	2	3	0	0	2	3	0	0
ENSBTAG00000017082	0	0	0	1	0	0	2	5	0	0	3	0	0	4	10	2	0	2
ENSBTAG00000016139	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSBTAG00000009461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000009462	0	3	0	0	0	0	0	0	0	1	1	0	0	3	4	0	0	6
ENSBTAG00000007879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000050791	2	0	0	0	0	0	0	0	0	0	3	0	0	0	5	2	1	0
ENSBTAG00000011969	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	1	0	0
ENSBTAG00000004077	2	5	3	0	1	0	6	6	0	6	6	0	0	0	11	1	13	9
ENSBTAG00000003020	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSBTAG00000014834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000001470	0	0	2	0	0	0	0	2	0	4	1	0	0	1	5	0	0	0
ENSBTAG00000021430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000020524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000005448	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0
ENSBTAG00000005446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000014742	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0
ENSBTAG00000003617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000012050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000004106	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSBTAG00000047266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000044279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000009691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSBTAG00000010659	4	1	20	1	3	0	1	3	10	1	0	0	0	4	8	7	2	1
ENSBTAG00000044580	18	12	0	0	7	0	3	31	6	17	15	0	1	28	31	1	5	19
ENSBTAG00000052408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026273	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSBTAG00000011818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000014343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000048776	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007900	0	4	2	0	0	0	1	0	0	0	0	0	0	0	6	1	2	0
ENSBTAG00000000345	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSBTAG00000000343	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSBTAG00000000342	1	3	3	0	0	0	0	0	0	0	1	0	0	0	7	1	0	0
ENSBTAG00000047808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000048401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000009868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000014468	0	0	0	4	0	0	0	1	0	7	0	0	1	0	0	0	0	0
ENSBTAG00000014465	6	14	3	0	4	1	0	7	0	15	20	0	0	4	16	1	1	1
ENSBTAG00000012038	5	0	0	2	2	2	0	1	0	2	0	0	0	7	7	0	1	0
ENSBTAG00000001139	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSBTAG00000001134	0	1	1	0	0	0	0	0	1	3	1	0	2	0	2	1	2	0
ENSBTAG00000050087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000024772	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0
ENSBTAG00000001131	0	2	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0
ENSBTAG00000003446	0	0	0	0	0	0	0	4	0	7	0	0	2	1	0	0	0	0
ENSBTAG00000003432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000003430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026248	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	2
ENSBTAG00000015738	2	1	1	3	0	1	3	11	0	15	0	0	2	3	5	0	2	2
ENSBTAG00000006495	1	3	0	0	2	2	3	1	2	2	0	0	1	1	5	4	0	1
ENSBTAG00000008295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000011738	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026246	2	0	0	0	0	0	2	0	0	3	7	0	0	0	0	0	0	0
ENSBTAG00000020528	2	0	8	0	0	1	2	1	0	4	8	0	3	0	2	4	3	0
ENSBTAG00000003169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000003160	5	4	1	3	7	3	0	1	0	7	1	0	3	3	13	0	4	1
ENSBTAG00000039601	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSBTAG00000046753	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSBTAG00000000713	0	0	0	0	0	0	0	0	0	0	2	0	0	1	7	0	0	0
ENSBTAG00000042717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000017456	0	1	1	6	1	3	3	0	0	2	0	0	7	4	4	4	0	0
ENSBTAG00000048571	0	0	0	1	1	0	1	8	0	0	0	0	4	3	1	1	0	0
ENSBTAG00000015272	9	2	0	0	0	1	1	4	1	6	6	0	3	6	22	1	2	4
ENSBTAG00000016765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000026243	0	0	2	1	2	0	0	0	0	0	0	0	2	1	3	0	1	0
ENSBTAG00000016763	0	6	0	2	0	0	0	9	0	6	0	4	0	6	3	3	1	0
ENSBTAG00000001068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000050831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000001066	0	1	0	0	4	0	1	7	0	5	0	8	0	7	0	0	2	0
ENSBTAG00000010521	0	0	3	0	6	0	0	0	0	0	0	0	0	0	3	1	0	3
ENSBTAG00000010496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000008869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000015017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000015011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000015009	0	0	0	0	0	0	0	1	0	0	4	0	0	0	7	2	0	8
ENSBTAG00000011470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000052147	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000012668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000007016	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
ENSBTAG00000030966	4	3	9	0	5	0	0	3	0	0	2	0	0	3	7	1	1	3
ENSBTAG00000002881	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSBTAG00000030965	2	1	0	0	0	2	0	0	0	1	2	0	0	1	7	1	2	0
ENSBTAG00000036362	1462	2075	4061	1275	1104	704	1073	1135	2731	1807	560	469	652	2939	2675	2860	2459	1688
ENSBTAG00000029817	3756	6436	7985	2174	4469	1559	2909	2749	547	5214	2887	134	627	6650	8612	5345	7695	2742
ENSBTAG00000029920	31396	42792	71244	23503	39361	18942	22154	15861	49638	32948	12564	6834	10720	95263	47333	58285	52862	32012
ENSBTAG00000002871	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSBTAG00000007012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000016757	3	3	2	0	0	0	1	7	0	0	0	0	3	0	1	0	1	0
